"","Time","Susceptible","Exposed","Infected","Removed","Event"
"7049",5.03503390410648,6800,608,1436,1256,1
"7050",5.03526008733284,6800,607,1437,1256,2
"7051",5.035911399695,6800,607,1436,1257,3
"7052",5.03592528265259,6799,608,1436,1257,1
"7053",5.03643892910911,6799,607,1437,1257,2
"7054",5.03647376526483,6799,607,1436,1258,3
"7055",5.03648130430099,6799,607,1435,1259,3
"7056",5.03715856293669,6799,606,1436,1259,2
"7057",5.03721915705345,6798,607,1436,1259,1
"7058",5.03722356677176,6798,606,1437,1259,2
"7059",5.03728113360012,6798,606,1436,1260,3
"7060",5.03740931235038,6798,606,1435,1261,3
"7061",5.03764299924193,6798,606,1434,1262,3
"7062",5.03814172383816,6798,605,1435,1262,2
"7063",5.0391101399095,6797,606,1435,1262,1
"7064",5.03928688362952,6797,605,1436,1262,2
"7065",5.03942623010047,6796,606,1436,1262,1
"7066",5.03944318355846,6796,605,1437,1262,2
"7067",5.03952839795663,6795,606,1437,1262,1
"7068",5.03998568768401,6795,605,1438,1262,2
"7069",5.04059594546268,6795,604,1439,1262,2
"7070",5.04078728173553,6794,605,1439,1262,1
"7071",5.04089308252643,6793,606,1439,1262,1
"7072",5.0409044826931,6793,606,1438,1263,3
"7073",5.04113027328343,6792,607,1438,1263,1
"7074",5.04121992307035,6792,607,1437,1264,3
"7075",5.04128538065671,6792,606,1438,1264,2
"7076",5.0415458910785,6792,605,1439,1264,2
"7077",5.04162744380738,6792,605,1438,1265,3
"7078",5.0419401246793,6792,604,1439,1265,2
"7079",5.04195839924275,6791,605,1439,1265,1
"7080",5.04343611986814,6791,605,1438,1266,3
"7081",5.04361570579063,6790,606,1438,1266,1
"7082",5.04394303081321,6790,605,1439,1266,2
"7083",5.04417452862753,6790,605,1438,1267,3
"7084",5.04425984252752,6790,604,1439,1267,2
"7085",5.04470423153558,6789,605,1439,1267,1
"7086",5.04506286831909,6789,604,1440,1267,2
"7087",5.04506995083078,6788,605,1440,1267,1
"7088",5.0451460019237,6788,605,1439,1268,3
"7089",5.04533860623184,6787,606,1439,1268,1
"7090",5.04537043726638,6787,606,1438,1269,3
"7091",5.04539244870813,6787,605,1439,1269,2
"7092",5.04541972870813,6786,606,1439,1269,1
"7093",5.0457016813752,6785,607,1439,1269,1
"7094",5.04633000805698,6784,608,1439,1269,1
"7095",5.04666828120233,6783,609,1439,1269,1
"7096",5.0466717085286,6783,608,1440,1269,2
"7097",5.04693114983058,6782,609,1440,1269,1
"7098",5.04749622353615,6781,610,1440,1269,1
"7099",5.04794396359567,6781,609,1441,1269,2
"7100",5.0479551959495,6781,608,1442,1269,2
"7101",5.04798129394226,6781,607,1443,1269,2
"7102",5.04813933763979,6781,607,1442,1270,3
"7103",5.04828695656569,6780,608,1442,1270,1
"7104",5.04861861444092,6779,609,1442,1270,1
"7105",5.04879165899649,6778,610,1442,1270,1
"7106",5.04901888849642,6778,610,1441,1271,3
"7107",5.04911163617472,6778,609,1442,1271,2
"7108",5.04923277773049,6778,609,1441,1272,3
"7109",5.04997846519849,6777,610,1441,1272,1
"7110",5.0499975030473,6777,609,1442,1272,2
"7111",5.05036942385599,6777,608,1443,1272,2
"7112",5.05040600827785,6776,609,1443,1272,1
"7113",5.05051045553529,6776,608,1444,1272,2
"7114",5.05093124684275,6775,609,1444,1272,1
"7115",5.05101286747229,6774,610,1444,1272,1
"7116",5.05101420405829,6774,610,1443,1273,3
"7117",5.05154830353355,6774,609,1444,1273,2
"7118",5.05166287504333,6773,610,1444,1273,1
"7119",5.05181603905802,6772,611,1444,1273,1
"7120",5.05192148410178,6772,610,1445,1273,2
"7121",5.05200725922173,6771,611,1445,1273,1
"7122",5.05202997792221,6770,612,1445,1273,1
"7123",5.05255898617831,6770,611,1446,1273,2
"7124",5.05257207778799,6770,610,1447,1273,2
"7125",5.05279011134061,6770,609,1448,1273,2
"7126",5.05282806656486,6770,609,1447,1274,3
"7127",5.0530383810637,6769,610,1447,1274,1
"7128",5.0533796204694,6769,610,1446,1275,3
"7129",5.05359642869028,6768,611,1446,1275,1
"7130",5.05365810455727,6767,612,1446,1275,1
"7131",5.05386096344003,6767,611,1447,1275,2
"7132",5.05389550020307,6767,610,1448,1275,2
"7133",5.05407623215589,6767,609,1449,1275,2
"7134",5.05416431642556,6766,610,1449,1275,1
"7135",5.05430495137032,6766,609,1450,1275,2
"7136",5.05478803376995,6766,609,1449,1276,3
"7137",5.05486205298605,6765,610,1449,1276,1
"7138",5.05535827045246,6765,610,1448,1277,3
"7139",5.05586075880817,6765,609,1449,1277,2
"7140",5.05599667593899,6765,608,1450,1277,2
"7141",5.05718624562759,6765,607,1451,1277,2
"7142",5.05752093773076,6765,606,1452,1277,2
"7143",5.05849754399228,6765,605,1453,1277,2
"7144",5.05859379796779,6765,605,1452,1278,3
"7145",5.05868391208728,6764,606,1452,1278,1
"7146",5.05889684119658,6763,607,1452,1278,1
"7147",5.05991722077279,6762,608,1452,1278,1
"7148",5.05994139901176,6762,607,1453,1278,2
"7149",5.05995092841835,6762,607,1452,1279,3
"7150",5.06006923961621,6762,606,1453,1279,2
"7151",5.06018732648087,6762,606,1452,1280,3
"7152",5.06208376971838,6761,607,1452,1280,1
"7153",5.06278097185176,6761,606,1453,1280,2
"7154",5.06312259147753,6760,607,1453,1280,1
"7155",5.06322049096724,6760,607,1452,1281,3
"7156",5.06328414002271,6760,607,1451,1282,3
"7157",5.0645711180515,6760,606,1452,1282,2
"7158",5.06489285270395,6760,606,1451,1283,3
"7159",5.06494953578597,6760,605,1452,1283,2
"7160",5.06501183342682,6760,605,1451,1284,3
"7161",5.06545102129882,6760,604,1452,1284,2
"7162",5.06551151987003,6759,605,1452,1284,1
"7163",5.06557054281485,6759,604,1453,1284,2
"7164",5.06560174537745,6759,604,1452,1285,3
"7165",5.06560724050523,6759,603,1453,1285,2
"7166",5.06705365542052,6759,602,1454,1285,2
"7167",5.06714589963355,6758,603,1454,1285,1
"7168",5.06747370385069,6758,602,1455,1285,2
"7169",5.06761520255714,6758,602,1454,1286,3
"7170",5.06774279219506,6757,603,1454,1286,1
"7171",5.06850921835395,6756,604,1454,1286,1
"7172",5.0685336707423,6756,604,1453,1287,3
"7173",5.06866974750249,6756,604,1452,1288,3
"7174",5.06877121730471,6755,605,1452,1288,1
"7175",5.06895836946269,6754,606,1452,1288,1
"7176",5.06919103353337,6754,605,1453,1288,2
"7177",5.06931813102669,6754,605,1452,1289,3
"7178",5.06960376814451,6754,604,1453,1289,2
"7179",5.06961115595721,6753,605,1453,1289,1
"7180",5.06965463480244,6753,604,1454,1289,2
"7181",5.06972538511428,6753,603,1455,1289,2
"7182",5.06975634522942,6753,602,1456,1289,2
"7183",5.06980164903875,6753,601,1457,1289,2
"7184",5.07006820394179,6753,600,1458,1289,2
"7185",5.0703821611042,6753,599,1459,1289,2
"7186",5.07051727147558,6752,600,1459,1289,1
"7187",5.0706308266379,6752,599,1460,1289,2
"7188",5.07074498887242,6752,598,1461,1289,2
"7189",5.07128845500614,6752,598,1460,1290,3
"7190",5.07138956705939,6751,599,1460,1290,1
"7191",5.07147292422049,6751,599,1459,1291,3
"7192",5.07151859475122,6751,598,1460,1291,2
"7193",5.07166354744512,6751,598,1459,1292,3
"7194",5.07181822677012,6751,597,1460,1292,2
"7195",5.07184326896607,6751,596,1461,1292,2
"7196",5.07188883005494,6750,597,1461,1292,1
"7197",5.07326479697546,6750,596,1462,1292,2
"7198",5.07349731248232,6749,597,1462,1292,1
"7199",5.07350182053812,6748,598,1462,1292,1
"7200",5.0736491046843,6747,599,1462,1292,1
"7201",5.07370144693368,6746,600,1462,1292,1
"7202",5.07407356769926,6745,601,1462,1292,1
"7203",5.07458855251919,6745,600,1463,1292,2
"7204",5.07476993004261,6744,601,1463,1292,1
"7205",5.07482773038361,6743,602,1463,1292,1
"7206",5.07493664538782,6742,603,1463,1292,1
"7207",5.07510158999295,6741,604,1463,1292,1
"7208",5.07541183509294,6740,605,1463,1292,1
"7209",5.07552476994557,6739,606,1463,1292,1
"7210",5.07602068947107,6738,607,1463,1292,1
"7211",5.07625868652408,6737,608,1463,1292,1
"7212",5.07634465508951,6737,607,1464,1292,2
"7213",5.07673679595632,6737,606,1465,1292,2
"7214",5.07674399700331,6736,607,1465,1292,1
"7215",5.07681225736272,6735,608,1465,1292,1
"7216",5.07691819140047,6735,607,1466,1292,2
"7217",5.07698332219984,6735,606,1467,1292,2
"7218",5.07729416993123,6735,605,1468,1292,2
"7219",5.07749511316751,6735,604,1469,1292,2
"7220",5.07784357824191,6735,603,1470,1292,2
"7221",5.0780271745794,6735,602,1471,1292,2
"7222",5.07812956505587,6734,603,1471,1292,1
"7223",5.07815496511134,6733,604,1471,1292,1
"7224",5.07827771656414,6732,605,1471,1292,1
"7225",5.07843690955097,6731,606,1471,1292,1
"7226",5.07924300214602,6730,607,1471,1292,1
"7227",5.0793360517713,6730,607,1470,1293,3
"7228",5.07954061047203,6730,606,1471,1293,2
"7229",5.08039668918517,6730,605,1472,1293,2
"7230",5.08086300750192,6730,604,1473,1293,2
"7231",5.0812275121704,6730,603,1474,1293,2
"7232",5.08125286559712,6729,604,1474,1293,1
"7233",5.08148055517105,6729,603,1475,1293,2
"7234",5.08164959744703,6728,604,1475,1293,1
"7235",5.08176974799398,6728,603,1476,1293,2
"7236",5.08189303847191,6728,603,1475,1294,3
"7237",5.08257960005102,6727,604,1475,1294,1
"7238",5.08273232385248,6726,605,1475,1294,1
"7239",5.08358237893427,6726,605,1474,1295,3
"7240",5.08370721080781,6726,605,1473,1296,3
"7241",5.08483064730037,6725,606,1473,1296,1
"7242",5.08485634721754,6725,605,1474,1296,2
"7243",5.0852296625373,6724,606,1474,1296,1
"7244",5.08546940406403,6724,605,1475,1296,2
"7245",5.08576810417419,6724,605,1474,1297,3
"7246",5.0858362771399,6723,606,1474,1297,1
"7247",5.08647456415946,6722,607,1474,1297,1
"7248",5.08661372676696,6722,606,1475,1297,2
"7249",5.08682335346502,6722,605,1476,1297,2
"7250",5.08688385487636,6722,604,1477,1297,2
"7251",5.08710450634103,6721,605,1477,1297,1
"7252",5.08770848837127,6721,605,1476,1298,3
"7253",5.08830628579908,6720,606,1476,1298,1
"7254",5.08864384157864,6720,606,1475,1299,3
"7255",5.08879396921512,6719,607,1475,1299,1
"7256",5.08964606986651,6719,606,1476,1299,2
"7257",5.09021785602959,6719,605,1477,1299,2
"7258",5.09048863521142,6718,606,1477,1299,1
"7259",5.09080830119163,6717,607,1477,1299,1
"7260",5.09099282901848,6716,608,1477,1299,1
"7261",5.09108514932444,6716,607,1478,1299,2
"7262",5.09147160060735,6715,608,1478,1299,1
"7263",5.09169891416641,6714,609,1478,1299,1
"7264",5.09201342971943,6713,610,1478,1299,1
"7265",5.09234094272948,6712,611,1478,1299,1
"7266",5.09284700815009,6711,612,1478,1299,1
"7267",5.09304036583858,6711,612,1477,1300,3
"7268",5.09341931641421,6711,611,1478,1300,2
"7269",5.09420986970588,6711,610,1479,1300,2
"7270",5.0942382708316,6711,609,1480,1300,2
"7271",5.09428279982091,6710,610,1480,1300,1
"7272",5.09515656785144,6710,609,1481,1300,2
"7273",5.09541960205606,6710,608,1482,1300,2
"7274",5.09552505725365,6709,609,1482,1300,1
"7275",5.09561334646715,6709,608,1483,1300,2
"7276",5.09578586145706,6709,607,1484,1300,2
"7277",5.09591876607006,6709,607,1483,1301,3
"7278",5.0960399706957,6709,607,1482,1302,3
"7279",5.09609750976565,6709,607,1481,1303,3
"7280",5.0963590093759,6708,608,1481,1303,1
"7281",5.09661329067445,6708,607,1482,1303,2
"7282",5.09705795989733,6707,608,1482,1303,1
"7283",5.09783688648154,6706,609,1482,1303,1
"7284",5.09859630855463,6706,608,1483,1303,2
"7285",5.0987559597433,6706,607,1484,1303,2
"7286",5.09880566225248,6705,608,1484,1303,1
"7287",5.09953838453194,6705,607,1485,1303,2
"7288",5.10014846744556,6705,606,1486,1303,2
"7289",5.10021397479522,6705,606,1485,1304,3
"7290",5.1005232507567,6704,607,1485,1304,1
"7291",5.10055535151419,6704,606,1486,1304,2
"7292",5.10070480856716,6703,607,1486,1304,1
"7293",5.10070791039784,6703,606,1487,1304,2
"7294",5.10087473919186,6702,607,1487,1304,1
"7295",5.1012563749042,6701,608,1487,1304,1
"7296",5.10188071701341,6701,607,1488,1304,2
"7297",5.10199837509108,6701,606,1489,1304,2
"7298",5.10287730570187,6701,605,1490,1304,2
"7299",5.10341744013561,6701,604,1491,1304,2
"7300",5.10367106734009,6701,604,1490,1305,3
"7301",5.10375033615983,6701,603,1491,1305,2
"7302",5.10416733333821,6701,602,1492,1305,2
"7303",5.10422743187922,6701,601,1493,1305,2
"7304",5.10451795967377,6701,601,1492,1306,3
"7305",5.10466813811199,6701,601,1491,1307,3
"7306",5.10469120480828,6701,601,1490,1308,3
"7307",5.1047948876327,6701,600,1491,1308,2
"7308",5.10483378665204,6701,599,1492,1308,2
"7309",5.10535879650955,6701,599,1491,1309,3
"7310",5.10571162210214,6700,600,1491,1309,1
"7311",5.10580728268185,6700,599,1492,1309,2
"7312",5.10584967003809,6699,600,1492,1309,1
"7313",5.10602152828784,6698,601,1492,1309,1
"7314",5.10602659888922,6697,602,1492,1309,1
"7315",5.10609787366322,6697,602,1491,1310,3
"7316",5.10620246984416,6697,601,1492,1310,2
"7317",5.1063227285012,6697,601,1491,1311,3
"7318",5.10632598974414,6697,600,1492,1311,2
"7319",5.10649387707458,6697,600,1491,1312,3
"7320",5.10726053186116,6697,599,1492,1312,2
"7321",5.10747234905163,6697,598,1493,1312,2
"7322",5.10771187121496,6696,599,1493,1312,1
"7323",5.10810915697311,6696,599,1492,1313,3
"7324",5.10838796024452,6696,598,1493,1313,2
"7325",5.10853623746759,6695,599,1493,1313,1
"7326",5.10877240106881,6695,599,1492,1314,3
"7327",5.10917652688222,6694,600,1492,1314,1
"7328",5.11007403722711,6694,600,1491,1315,3
"7329",5.11025576733091,6693,601,1491,1315,1
"7330",5.11043909156984,6692,602,1491,1315,1
"7331",5.11046880706064,6691,603,1491,1315,1
"7332",5.11110749963147,6690,604,1491,1315,1
"7333",5.11136884950736,6690,603,1492,1315,2
"7334",5.11143766673208,6689,604,1492,1315,1
"7335",5.11187840187056,6689,603,1493,1315,2
"7336",5.11209163938469,6688,604,1493,1315,1
"7337",5.11250751096488,6687,605,1493,1315,1
"7338",5.11254049713637,6687,604,1494,1315,2
"7339",5.11255783054632,6687,603,1495,1315,2
"7340",5.11275071427186,6686,604,1495,1315,1
"7341",5.11382417820395,6686,604,1494,1316,3
"7342",5.11420349852447,6685,605,1494,1316,1
"7343",5.11421576929725,6685,604,1495,1316,2
"7344",5.11491649166875,6685,603,1496,1316,2
"7345",5.11506885275601,6685,603,1495,1317,3
"7346",5.11510355788451,6685,602,1496,1317,2
"7347",5.11510942148244,6685,602,1495,1318,3
"7348",5.11563411619002,6684,603,1495,1318,1
"7349",5.11583675117465,6683,604,1495,1318,1
"7350",5.11603919625894,6682,605,1495,1318,1
"7351",5.11628511372538,6681,606,1495,1318,1
"7352",5.11632253533328,6681,606,1494,1319,3
"7353",5.11710930055906,6680,607,1494,1319,1
"7354",5.11768158464337,6680,607,1493,1320,3
"7355",5.11774733268437,6680,606,1494,1320,2
"7356",5.11795612142259,6680,606,1493,1321,3
"7357",5.11862221134125,6679,607,1493,1321,1
"7358",5.11864397803574,6679,607,1492,1322,3
"7359",5.11892120968921,6679,606,1493,1322,2
"7360",5.11959352723076,6678,607,1493,1322,1
"7361",5.12004634062906,6678,607,1492,1323,3
"7362",5.12016062270178,6678,606,1493,1323,2
"7363",5.12019242138563,6678,606,1492,1324,3
"7364",5.1204676745824,6678,605,1493,1324,2
"7365",5.12058084030386,6678,604,1494,1324,2
"7366",5.1207641801461,6678,603,1495,1324,2
"7367",5.12088551535756,6678,602,1496,1324,2
"7368",5.12101086295778,6678,601,1497,1324,2
"7369",5.12130471624132,6678,600,1498,1324,2
"7370",5.12195811367972,6678,599,1499,1324,2
"7371",5.12212740656308,6677,600,1499,1324,1
"7372",5.12231991226043,6677,599,1500,1324,2
"7373",5.12241018497375,6676,600,1500,1324,1
"7374",5.12274455009576,6675,601,1500,1324,1
"7375",5.12369179271269,6674,602,1500,1324,1
"7376",5.12453787594189,6674,601,1501,1324,2
"7377",5.12463225964412,6673,602,1501,1324,1
"7378",5.12478764939131,6673,601,1502,1324,2
"7379",5.12487431175806,6672,602,1502,1324,1
"7380",5.12510460961111,6672,601,1503,1324,2
"7381",5.12577864852539,6671,602,1503,1324,1
"7382",5.12709211574178,6671,601,1504,1324,2
"7383",5.12727819004354,6671,600,1505,1324,2
"7384",5.12828323407978,6670,601,1505,1324,1
"7385",5.12874081621007,6669,602,1505,1324,1
"7386",5.12884007006465,6668,603,1505,1324,1
"7387",5.12998145684981,6668,603,1504,1325,3
"7388",5.13008586574162,6667,604,1504,1325,1
"7389",5.13040248775818,6667,603,1505,1325,2
"7390",5.13079227755105,6667,602,1506,1325,2
"7391",5.13100946547618,6667,602,1505,1326,3
"7392",5.13142585301862,6667,602,1504,1327,3
"7393",5.13150170648529,6666,603,1504,1327,1
"7394",5.13172010110628,6666,603,1503,1328,3
"7395",5.13227732912888,6665,604,1503,1328,1
"7396",5.13245417951222,6664,605,1503,1328,1
"7397",5.13344264234241,6663,606,1503,1328,1
"7398",5.13352791213858,6662,607,1503,1328,1
"7399",5.13477692885067,6662,606,1504,1328,2
"7400",5.13503291313757,6661,607,1504,1328,1
"7401",5.13567423804737,6661,606,1505,1328,2
"7402",5.13581303956261,6661,605,1506,1328,2
"7403",5.13616745075642,6660,606,1506,1328,1
"7404",5.13662952745403,6660,605,1507,1328,2
"7405",5.13675134952309,6660,604,1508,1328,2
"7406",5.13688813489488,6660,604,1507,1329,3
"7407",5.13691287448943,6660,603,1508,1329,2
"7408",5.13739420991099,6659,604,1508,1329,1
"7409",5.13777405591838,6659,603,1509,1329,2
"7410",5.13782445029592,6658,604,1509,1329,1
"7411",5.13789669688101,6658,604,1508,1330,3
"7412",5.13800230268872,6657,605,1508,1330,1
"7413",5.13811708119721,6657,605,1507,1331,3
"7414",5.13863874618188,6656,606,1507,1331,1
"7415",5.13874353115445,6655,607,1507,1331,1
"7416",5.13940922159915,6655,606,1508,1331,2
"7417",5.13978090788982,6655,605,1509,1331,2
"7418",5.14080275279116,6655,604,1510,1331,2
"7419",5.14136900326049,6654,605,1510,1331,1
"7420",5.14137075077181,6653,606,1510,1331,1
"7421",5.14167666564445,6652,607,1510,1331,1
"7422",5.14173728132567,6652,606,1511,1331,2
"7423",5.14186392022755,6651,607,1511,1331,1
"7424",5.14251959265226,6651,606,1512,1331,2
"7425",5.14259341313867,6650,607,1512,1331,1
"7426",5.14290860504105,6650,606,1513,1331,2
"7427",5.1431130247041,6650,606,1512,1332,3
"7428",5.14317082651671,6649,607,1512,1332,1
"7429",5.14327674793898,6649,607,1511,1333,3
"7430",5.14357431256992,6648,608,1511,1333,1
"7431",5.14396889758958,6647,609,1511,1333,1
"7432",5.14445263126067,6646,610,1511,1333,1
"7433",5.14466238081316,6646,609,1512,1333,2
"7434",5.1449848086426,6645,610,1512,1333,1
"7435",5.14507299350368,6644,611,1512,1333,1
"7436",5.14511967510176,6644,610,1513,1333,2
"7437",5.14523413448632,6643,611,1513,1333,1
"7438",5.14631045962639,6642,612,1513,1333,1
"7439",5.14692327596159,6642,612,1512,1334,3
"7440",5.14719321451187,6641,613,1512,1334,1
"7441",5.14734034308676,6641,612,1513,1334,2
"7442",5.14802300781273,6640,613,1513,1334,1
"7443",5.14870779265497,6640,613,1512,1335,3
"7444",5.14899644703005,6640,612,1513,1335,2
"7445",5.14923539624889,6639,613,1513,1335,1
"7446",5.14946875263144,6638,614,1513,1335,1
"7447",5.14948778916501,6638,613,1514,1335,2
"7448",5.14978401625488,6637,614,1514,1335,1
"7449",5.15058459170992,6636,615,1514,1335,1
"7450",5.15087920944583,6636,614,1515,1335,2
"7451",5.15124559546697,6635,615,1515,1335,1
"7452",5.15140748456939,6634,616,1515,1335,1
"7453",5.15140911896111,6634,615,1516,1335,2
"7454",5.15150508173498,6634,614,1517,1335,2
"7455",5.15187309707832,6634,613,1518,1335,2
"7456",5.15193480494764,6634,613,1517,1336,3
"7457",5.15231522134704,6634,613,1516,1337,3
"7458",5.15253417454859,6634,613,1515,1338,3
"7459",5.15282416031237,6633,614,1515,1338,1
"7460",5.15294085187636,6633,614,1514,1339,3
"7461",5.15308498997246,6632,615,1514,1339,1
"7462",5.15345355822701,6631,616,1514,1339,1
"7463",5.15362306753028,6630,617,1514,1339,1
"7464",5.15373004763724,6629,618,1514,1339,1
"7465",5.15411301830357,6629,618,1513,1340,3
"7466",5.15491901455739,6628,619,1513,1340,1
"7467",5.15520260624029,6628,618,1514,1340,2
"7468",5.15607685733691,6628,617,1515,1340,2
"7469",5.15627905447115,6627,618,1515,1340,1
"7470",5.15719739891508,6627,618,1514,1341,3
"7471",5.15780078540336,6627,617,1515,1341,2
"7472",5.15792303591435,6627,617,1514,1342,3
"7473",5.15834202579985,6626,618,1514,1342,1
"7474",5.15871111786877,6625,619,1514,1342,1
"7475",5.15884500085652,6624,620,1514,1342,1
"7476",5.15943021418669,6624,619,1515,1342,2
"7477",5.15969964019796,6623,620,1515,1342,1
"7478",5.16010374393063,6623,619,1516,1342,2
"7479",5.16082046946457,6623,618,1517,1342,2
"7480",5.16084666793022,6623,618,1516,1343,3
"7481",5.16092890646308,6623,617,1517,1343,2
"7482",5.16128755814811,6622,618,1517,1343,1
"7483",5.16159408700295,6621,619,1517,1343,1
"7484",5.16172405134412,6620,620,1517,1343,1
"7485",5.16179110910323,6620,620,1516,1344,3
"7486",5.16180000252792,6620,619,1517,1344,2
"7487",5.16212670575977,6620,619,1516,1345,3
"7488",5.16220023957398,6619,620,1516,1345,1
"7489",5.16231177156892,6619,620,1515,1346,3
"7490",5.16270871466963,6619,620,1514,1347,3
"7491",5.16278548268703,6619,620,1513,1348,3
"7492",5.16282721758314,6619,619,1514,1348,2
"7493",5.16290090121999,6619,618,1515,1348,2
"7494",5.1634281686159,6618,619,1515,1348,1
"7495",5.16357106908723,6618,619,1514,1349,3
"7496",5.16385028031857,6617,620,1514,1349,1
"7497",5.16393689141074,6616,621,1514,1349,1
"7498",5.16402545797198,6616,621,1513,1350,3
"7499",5.16419495193896,6616,620,1514,1350,2
"7500",5.16426113302241,6615,621,1514,1350,1
"7501",5.16530950852167,6615,620,1515,1350,2
"7502",5.16533574340233,6615,619,1516,1350,2
"7503",5.16553733827788,6615,618,1517,1350,2
"7504",5.16558775771236,6614,619,1517,1350,1
"7505",5.16617299385917,6614,619,1516,1351,3
"7506",5.16620575465321,6614,619,1515,1352,3
"7507",5.16621484479681,6614,618,1516,1352,2
"7508",5.16633143339311,6613,619,1516,1352,1
"7509",5.16652575475892,6613,619,1515,1353,3
"7510",5.16673929744513,6612,620,1515,1353,1
"7511",5.16674479404638,6611,621,1515,1353,1
"7512",5.1675833654815,6610,622,1515,1353,1
"7513",5.16922739318905,6609,623,1515,1353,1
"7514",5.17018017013119,6609,622,1516,1353,2
"7515",5.17023927721793,6609,622,1515,1354,3
"7516",5.17026065939055,6609,621,1516,1354,2
"7517",5.1710925397099,6609,620,1517,1354,2
"7518",5.17109613354352,6609,619,1518,1354,2
"7519",5.17124900006819,6609,619,1517,1355,3
"7520",5.17129929021,6608,620,1517,1355,1
"7521",5.17169607131452,6607,621,1517,1355,1
"7522",5.17209354605919,6606,622,1517,1355,1
"7523",5.17226376425462,6606,621,1518,1355,2
"7524",5.1726510218584,6605,622,1518,1355,1
"7525",5.17273296996698,6605,621,1519,1355,2
"7526",5.17377460704934,6605,621,1518,1356,3
"7527",5.17410822963362,6605,621,1517,1357,3
"7528",5.1741437374374,6605,620,1518,1357,2
"7529",5.17438186771848,6604,621,1518,1357,1
"7530",5.17443116639754,6603,622,1518,1357,1
"7531",5.17453352135235,6603,621,1519,1357,2
"7532",5.17465736985484,6603,621,1518,1358,3
"7533",5.17492595557152,6603,620,1519,1358,2
"7534",5.17520618050263,6603,619,1520,1358,2
"7535",5.17541451797412,6602,620,1520,1358,1
"7536",5.17541746324751,6601,621,1520,1358,1
"7537",5.17559788850049,6600,622,1520,1358,1
"7538",5.17605269709335,6599,623,1520,1358,1
"7539",5.17644366302678,6598,624,1520,1358,1
"7540",5.17651259839452,6597,625,1520,1358,1
"7541",5.17689727394646,6596,626,1520,1358,1
"7542",5.17691098363789,6595,627,1520,1358,1
"7543",5.1780022997377,6594,628,1520,1358,1
"7544",5.17827338007506,6594,627,1521,1358,2
"7545",5.17828254741748,6593,628,1521,1358,1
"7546",5.17830063513099,6593,627,1522,1358,2
"7547",5.17844148317286,6593,626,1523,1358,2
"7548",5.17860469421081,6593,625,1524,1358,2
"7549",5.17878883006486,6593,624,1525,1358,2
"7550",5.17932371268075,6592,625,1525,1358,1
"7551",5.17944147501854,6592,625,1524,1359,3
"7552",5.17967247540731,6592,624,1525,1359,2
"7553",5.17985923733726,6592,623,1526,1359,2
"7554",5.18002689451181,6591,624,1526,1359,1
"7555",5.18003587245762,6590,625,1526,1359,1
"7556",5.18033105027793,6589,626,1526,1359,1
"7557",5.18065887146937,6588,627,1526,1359,1
"7558",5.18097553571454,6588,626,1527,1359,2
"7559",5.18147453242297,6588,625,1528,1359,2
"7560",5.18168706945992,6587,626,1528,1359,1
"7561",5.18243160472258,6586,627,1528,1359,1
"7562",5.18304680170965,6585,628,1528,1359,1
"7563",5.18305513423742,6584,629,1528,1359,1
"7564",5.18345676482718,6584,629,1527,1360,3
"7565",5.18380585874175,6584,628,1528,1360,2
"7566",5.18392853495237,6584,627,1529,1360,2
"7567",5.18448273137956,6583,628,1529,1360,1
"7568",5.18456647285586,6582,629,1529,1360,1
"7569",5.18471437917578,6582,629,1528,1361,3
"7570",5.18590272775103,6581,630,1528,1361,1
"7571",5.18649067617933,6581,630,1527,1362,3
"7572",5.18669496397695,6581,629,1528,1362,2
"7573",5.18716142217011,6581,629,1527,1363,3
"7574",5.18748457600544,6581,629,1526,1364,3
"7575",5.18757598965273,6581,628,1527,1364,2
"7576",5.18780218874677,6581,628,1526,1365,3
"7577",5.18819181364886,6581,627,1527,1365,2
"7578",5.18836632485835,6580,628,1527,1365,1
"7579",5.18879358621356,6580,627,1528,1365,2
"7580",5.18899853046601,6580,626,1529,1365,2
"7581",5.18902084904604,6580,625,1530,1365,2
"7582",5.18923100552073,6580,624,1531,1365,2
"7583",5.18930127053808,6579,625,1531,1365,1
"7584",5.1898577911986,6578,626,1531,1365,1
"7585",5.1900351119143,6577,627,1531,1365,1
"7586",5.19012528959042,6577,626,1532,1365,2
"7587",5.19015550596381,6576,627,1532,1365,1
"7588",5.19029600743579,6576,626,1533,1365,2
"7589",5.19067088196003,6575,627,1533,1365,1
"7590",5.19073959705737,6574,628,1533,1365,1
"7591",5.19078606427599,6573,629,1533,1365,1
"7592",5.19097360542757,6572,630,1533,1365,1
"7593",5.19125766388107,6571,631,1533,1365,1
"7594",5.19171104636118,6571,630,1534,1365,2
"7595",5.19304537395335,6571,629,1535,1365,2
"7596",5.19334830481654,6571,628,1536,1365,2
"7597",5.19341697836848,6570,629,1536,1365,1
"7598",5.19347241796504,6570,629,1535,1366,3
"7599",5.19419997154966,6570,629,1534,1367,3
"7600",5.19543719114267,6569,630,1534,1367,1
"7601",5.1955463794175,6568,631,1534,1367,1
"7602",5.19559944868548,6567,632,1534,1367,1
"7603",5.19563833540366,6567,631,1535,1367,2
"7604",5.19568140873464,6566,632,1535,1367,1
"7605",5.19569559445665,6566,632,1534,1368,3
"7606",5.19575181359073,6565,633,1534,1368,1
